V
17.826
18.492
19.137
19.763
20.368
20.954
21.519
21.543
21.225
20.915
20.614
20.321
20.037
19.762
19.495
19.237
18.988
18.747
18.515
18.291
18.076
17.87
17.673
17.572
17.575
17.577
17.58
17.583
17.589
17.595
17.602
17.608
17.615
17.621
17.628
17.634
17.641
17.647
17.654
17.66
17.667
17.673
17.68
17.686
17.693
17.699
17.706
17.712
17.719
17.725
17.732
17.738
17.745
17.751
17.758
17.764
17.771
17.777
17.784
17.79
17.797
17.803
17.81
17.816
17.823
17.829
17.835
17.842
17.848
17.855
17.861
17.868
17.874
17.881
17.887
17.894
17.9
17.905
17.909
17.914
17.918
17.923
17.927
17.931
17.936
17.94
17.944
17.948
17.952
17.956
17.959
17.963
17.967
17.97
17.974
17.977
17.98
17.984
17.987
17.99
17.993
17.996
17.999
18.001
18.004
18.007
18.009
18.012
18.014
18.017
18.019
18.021
18.023
18.025
18.027
18.029
18.031
18.033
18.035
18.036
18.038
18.039
18.041
18.042
18.043
18.045
18.046
18.047
18.048
18.049
18.049
18.05
18.051
18.051
18.052
18.052
18.053
18.053
18.053
18.054
18.054
18.054
18.054
18.053
18.053
18.053
18.053
18.052
18.052
18.051
18.05
18.05
17.251
17.913
18.555
19.177
19.78
20.362
20.924
21.467
21.351
21.043
20.743
20.452
20.17
19.896
19.632
19.375
19.128
18.889
18.658
18.436
18.223
18.019
17.823
17.636
17.573
17.575
17.578
17.581
17.585
17.591
17.598
17.604
17.611
17.617
17.624
17.63
17.637
17.643
17.65
17.656
17.663
17.669
17.676
17.682
17.689
17.695
17.702
17.708
17.715
17.721
17.728
17.734
17.741
17.747
17.754
17.76
17.767
17.773
17.78
17.786
17.793
17.799
17.805
17.812
17.818
17.825
17.831
17.838
17.844
17.851
17.857
17.864
17.87
17.876
17.883
17.892
17.897
17.901
17.906
17.91
17.915
17.919
17.923
17.927
17.931
17.935
17.939
17.943
17.947
17.951
17.955
17.958
17.962
17.965
17.968
17.972
17.975
17.978
17.981
17.984
17.987
17.99
17.993
17.996
17.998
18.001
18.003
18.006
18.008
18.01
18.013
18.015
18.017
18.019
18.021
18.022
18.024
18.026
18.028
18.029
18.031
18.032
18.033
18.034
18.036
18.037
18.038
18.039
18.04
18.04
18.041
18.042
18.042
18.043
18.043
18.044
18.044
18.044
18.044
18.044
18.044
18.044
18.044
18.044
18.044
18.043
18.043
18.042
18.042
18.041
18.04
18.04
16.971
17.355
17.993
18.612
19.211
19.79
20.349
20.888
21.333
21.162
20.864
20.575
20.294
20.023
19.759
19.505
19.259
19.021
18.793
18.573
18.361
18.159
17.964
17.779
17.602
17.574
17.576
17.579
17.582
17.587
17.594
17.6
17.607
17.613
17.62
17.626
17.633
17.639
17.646
17.652
17.659
17.665
17.672
17.678
17.685
17.691
17.698
17.704
17.711
17.717
17.724
17.73
17.737
17.743
17.75
17.756
17.762
17.769
17.775
17.782
17.788
17.795
17.801
17.808
17.814
17.821
17.827
17.834
17.84
17.847
17.853
17.859
17.866
17.87
17.884
17.889
17.894
17.898
17.902
17.906
17.911
17.915
17.919
17.923
17.927
17.931
17.935
17.939
17.943
17.946
17.95
17.953
17.957
17.96
17.963
17.967
17.97
17.973
17.976
17.979
17.982
17.984
17.987
17.99
17.992
17.995
17.997
18
18.002
18.004
18.006
18.008
18.01
18.012
18.014
18.016
18.017
18.019
18.02
18.022
18.023
18.024
18.026
18.027
18.028
18.029
18.03
18.031
18.032
18.032
18.033
18.034
18.034
18.034
18.035
18.035
18.035
18.035
18.035
18.035
18.035
18.035
18.035
18.035
18.034
18.034
18.033
18.033
18.032
18.031
18.03
18.03
16.956
16.988
17.451
18.067
18.662
19.238
19.794
20.329
20.845
21.185
20.977
20.689
20.41
20.14
19.879
19.626
19.381
19.146
18.919
18.7
18.491
18.29
18.097
17.913
17.738
17.572
17.575
17.577
17.58
17.583
17.589
17.596
17.602
17.609
17.616
17.622
17.629
17.635
17.642
17.648
17.655
17.661
17.668
17.674
17.681
17.687
17.694
17.7
17.706
17.713
17.719
17.726
17.732
17.739
17.745
17.752
17.758
17.765
17.771
17.778
17.784
17.791
17.797
17.804
17.81
17.817
17.823
17.829
17.836
17.842
17.849
17.855
17.86
17.87
17.881
17.886
17.891
17.895
17.898
17.903
17.907
17.911
17.915
17.919
17.923
17.927
17.931
17.934
17.938
17.942
17.945
17.949
17.952
17.955
17.958
17.962
17.965
17.968
17.971
17.973
17.976
17.979
17.981
17.984
17.986
17.989
17.991
17.993
17.996
17.998
18
18.002
18.004
18.005
18.007
18.009
18.01
18.012
18.013
18.015
18.016
18.017
18.018
18.019
18.02
18.021
18.022
18.023
18.024
18.024
18.025
18.025
18.026
18.026
18.026
18.027
18.027
18.027
18.027
18.027
18.026
18.026
18.026
18.025
18.025
18.024
18.024
18.023
18.022
18.021
18.021
18.02
16.94
16.972
17.005
17.542
18.134
18.706
19.258
19.79
20.303
20.795
21.037
20.795
20.517
20.249
19.989
19.738
19.495
19.261
19.036
18.82
18.612
18.412
18.221
18.039
17.866
17.701
17.573
17.575
17.578
17.581
17.585
17.592
17.598
17.605
17.611
17.618
17.624
17.631
17.637
17.644
17.65
17.657
17.663
17.67
17.676
17.683
17.689
17.696
17.702
17.709
17.715
17.722
17.728
17.735
17.741
17.748
17.754
17.761
17.767
17.774
17.78
17.787
17.793
17.799
17.806
17.812
17.819
17.825
17.832
17.838
17.839
17.845
17.855
17.866
17.876
17.883
17.888
17.893
17.895
17.899
17.903
17.907
17.911
17.915
17.919
17.923
17.927
17.93
17.934
17.937
17.941
17.944
17.947
17.95
17.954
17.957
17.96
17.962
17.965
17.968
17.971
17.973
17.976
17.978
17.981
17.983
17.985
17.987
17.989
17.991
17.993
17.995
17.997
17.999
18
18.002
18.003
18.005
18.006
18.008
18.009
18.01
18.011
18.012
18.013
18.014
18.014
18.015
18.016
18.016
18.017
18.017
18.017
18.018
18.018
18.018
18.018
18.018
18.018
18.018
18.017
18.017
18.017
18.016
18.016
18.015
18.014
18.014
18.013
18.012
18.011
18.01
16.924
16.957
16.989
17.036
17.625
18.194
18.743
19.272
19.781
20.27
20.739
20.889
20.616
20.349
20.091
19.842
19.601
19.369
19.145
18.93
18.724
18.526
18.337
18.157
17.985
17.822
17.667
17.574
17.576
17.579
17.582
17.588
17.594
17.601
17.607
17.614
17.62
17.627
17.633
17.64
17.646
17.653
17.659
17.666
17.672
17.679
17.685
17.692
17.698
17.705
17.711
17.718
17.724
17.731
17.737
17.744
17.75
17.757
17.763
17.769
17.776
17.782
17.789
17.795
17.802
17.808
17.815
17.821
17.801
17.823
17.83
17.84
17.851
17.861
17.872
17.88
17.885
17.89
17.891
17.896
17.9
17.904
17.908
17.911
17.915
17.919
17.922
17.926
17.929
17.933
17.936
17.939
17.943
17.946
17.949
17.952
17.955
17.957
17.96
17.963
17.965
17.968
17.97
17.973
17.975
17.977
17.979
17.981
17.983
17.985
17.987
17.989
17.991
17.992
17.994
17.995
17.997
17.998
17.999
18.001
18.002
18.003
18.004
18.005
18.005
18.006
18.007
18.007
18.008
18.008
18.009
18.009
18.009
18.009
18.01
18.01
18.01
18.009
18.009
18.009
18.009
18.008
18.008
18.007
18.006
18.006
18.005
18.004
18.003
18.002
18.001
18
16.909
16.941
16.974
17.006
17.136
17.702
18.247
18.773
19.279
19.764
20.23
20.676
20.706
20.441
20.184
19.937
19.697
19.467
19.245
19.032
18.827
18.631
18.444
18.265
18.095
17.934
17.781
17.637
17.575
17.577
17.58
17.584
17.59
17.597
17.603
17.61
17.616
17.623
17.629
17.636
17.642
17.649
17.655
17.662
17.668
17.675
17.681
17.688
17.694
17.701
17.707
17.714
17.72
17.727
17.733
17.739
17.746
17.752
17.759
17.765
17.772
17.778
17.785
17.791
17.798
17.804
17.811
17.806
17.804
17.815
17.825
17.836
17.846
17.857
17.867
17.877
17.881
17.886
17.89
17.892
17.896
17.9
17.904
17.908
17.911
17.915
17.918
17.922
17.925
17.929
17.932
17.935
17.938
17.941
17.944
17.947
17.95
17.952
17.955
17.958
17.96
17.962
17.965
17.967
17.969
17.971
17.973
17.975
17.977
17.979
17.981
17.983
17.984
17.986
17.987
17.989
17.99
17.991
17.992
17.994
17.995
17.996
